wl,fchi1,fchi2,fchi3,fchi4,gray1,gray2,gray3,gray4,pvul1,pvul2,pvul3,pvul4,aurs1,aurs2,aurs3,aurs4,reps1,reps2,reps3,reps4,lats1,lats2,lats3,lats4,ecry1,ecry2,ecry3,ecry4,vrid1,vrid2,vrid3,vrid4,clor1,clor2,clor3,clor4,neus1,neus2,neus3,neus4,prsi1,prsi2,prsi3,prsi4,xyln1,xyln2,xyln3,xyln4,smgg1,smgg2,smgg3,smgg4,smgp1,smgp2,smgp3,smgp4,smgr1,smgr2,smgr3,smgr4,rugo1,rugo2,rugo3,rugo4,pali1,pali2,pali3,pali4,punc1,punc2,punc3,punc4,pind1,pind2,pind3,pind4,pora1,pora2,pora3,pora4,porb1,porb2,porb3,porb4,rina1,rina2,rina3,rina4,roci1,roci2,roci3,roci4,tars1,tars2,tars3,tars4,boid1,boid2,boid3,boid4,brun1,brun2,brun3,brun4,conc1,conc2,conc3,conc4,macl1,macl2,macl3,macl4,anom1,anom2,anom3,anom4,atki1,atki2,atki3,atki4,rayn1,rayn2,rayn3,rayn4,repb1,repb2,repb3,repb4,opal1,opal2,opal3,opal4,rose1,rose2,rose3,rose4,psch1,psch2,psch3,psch4
1162,42.025,42.6325,37.835,34.735,39.335,44.9775,43.9475,42.09,47.1175,47.7425,40.495,41.645,44.455,46.885,38.4,47.6175,33.8675,30.41,30.2525,31.1325,34.015,33.5025,32.835,35.605,43.8625,43.0325,40.1275,38.825,27.99,25.5475,36.9625,37.7225,42.5125,43.17,50.0425,41.8275,41.14,39.39,40.825,45.92,93.5175,80.83,68.1875,77.73,73.3475,73.8325,69.7075,69.725,43.0925,49.12,42.975,45.71,42.7975,41.43,37.1225,38.6725,46.7775,41.125,32.065,36.1325,45.2,43.12,46.915,48.2925,54.8125,62.77,54.6025,54.0025,49.28,41.695,52.6175,48.5325,54.8,58.02,56.37,57.7625,47.1725,53.985,46.585,53.515,54.4625,57.4825,56.795,53.89,36.24,33.91,39.49,38.4075,58.565,58.5225,59.1775,55.545,47.2775,48.7025,54.2875,49.5025,33.9675,36.035,37.83,39.1475,49.6975,55.6575,51.6325,51.26,67.735,72.2275,62.395,63.86,68.6325,77.725,75.095,76.57,40.33,37.875,39.8225,42.34,35.7225,41.1475,38.3,31.7225,36.1425,36.8675,38.7025,32.3675,34.7525,34.465,30.275,33.2,33.3375,37.8175,36.26,34.94,43.0975,42.4775,46.3,45.98,41.895,51.0775,48.0175,52.1
1164,41.9775,42.615,37.8575,34.68,39.22,44.8275,43.84,41.9275,47.035,47.6725,40.4675,41.52,44.3575,46.79,38.375,47.49,33.925,30.46,30.3575,31.14,33.93,33.4125,32.8075,35.45,43.8475,43.0175,40.1525,38.88,27.9575,25.5125,36.91,37.675,42.465,43.08,49.9625,41.7925,41.07,39.2625,40.7125,45.7775,93.375,80.715,68.0925,77.6275,73.255,73.735,69.6125,69.615,43.015,49.0125,42.935,45.61,42.7825,41.3825,37.115,38.605,46.73,41.0725,32.115,36.135,45.13,43.105,46.7875,48.145,54.68,62.62,54.49,53.7425,49.1275,41.55,52.5225,48.305,54.6375,57.865,56.29,57.5575,47.07,53.925,46.425,53.3325,54.3775,57.3625,56.605,53.7,36.2525,33.925,39.3325,38.26,58.43,58.4675,59.055,55.345,47.25,48.6,54.14,49.2525,33.8625,36.025,37.72,38.98,49.5725,55.615,51.4125,51.075,67.61,72.065,62.205,63.675,68.44,77.595,74.905,76.4725,40.235,37.805,39.69,42.2075,35.625,41.1425,38.2575,31.625,36.095,36.825,38.605,32.285,34.81,34.595,30.2275,33.095,33.39,37.77,36.175,34.7025,42.975,42.2975,46.09,45.7575,41.8,50.9475,47.8125,51.84
1166,41.9275,42.5975,37.8125,34.57,39.105,44.68,43.6575,41.6925,46.95,47.6,40.3975,41.345,44.2625,46.695,38.285,47.265,33.98,30.5075,30.4075,31.1275,33.8425,33.3225,32.72,35.245,43.83,43,40.1225,38.8725,27.8875,25.3825,36.86,37.63,42.37,42.94,49.8825,41.755,40.91,39.075,40.6025,45.6375,93.23,80.5975,67.9725,77.475,73.1625,73.635,69.5,69.45,42.9375,48.9025,42.8225,45.4475,42.7675,41.335,37.05,38.48,46.685,41.02,32.1175,36.06,45.0625,43.085,46.7425,48.08,54.6025,62.6425,54.3975,53.565,48.9825,41.565,52.53,48.145,54.54,57.7575,56.2275,57.405,47.03,53.97,46.3575,53.2375,54.3075,57.335,56.5025,53.5375,36.265,33.8875,39.17,38.18,58.4125,58.4675,59.025,55.175,47.2525,48.5475,54.1375,49.1375,33.825,36.12,37.695,38.9075,49.5175,55.645,51.2925,51.0125,67.4925,72.0775,62.1425,63.6225,68.2625,77.525,74.8325,76.4,40.2025,37.8225,39.655,42.185,35.595,41.1925,38.225,31.625,36.1225,36.8775,38.47,32.26,34.865,34.825,30.23,33.0725,33.47,37.82,36.14,34.4825,42.9625,42.2525,46.01,45.4975,41.83,50.8575,47.7575,51.6675
1168,41.875,42.575,37.815,34.5075,38.99,44.53,43.505,41.5625,46.8625,47.525,40.3425,41.225,44.165,46.5975,38.2125,47.175,34.0325,30.5525,30.475,31.2175,33.75,33.2325,32.68,35.1725,43.8075,42.9775,40.1525,38.975,27.8575,25.3425,36.81,37.58,42.325,42.92,49.8,41.72,40.825,38.9925,40.495,45.4975,93.0875,80.48,67.94,77.3925,73.0675,73.5325,69.44,69.3875,42.855,48.79,42.765,45.36,42.7475,41.285,37.02,38.4075,46.6375,40.965,32.105,36.0625,44.9525,42.95,46.6125,48.02,54.475,62.565,54.325,53.35,48.805,41.435,52.4975,47.9625,54.4525,57.615,56.12,57.1725,46.9775,53.9775,46.24,53.1275,54.2075,57.255,56.3525,53.3575,36.3025,33.765,39.0775,38.06,58.29,58.3125,58.9875,55.0325,47.185,48.4375,54.1175,48.99,33.7225,36.1,37.69,38.77,49.4775,55.59,51.1175,50.94,67.345,72.0525,62.065,63.51,68.125,77.385,74.79,76.215,40.1225,37.7625,39.565,42.0975,35.6175,41.2075,38.165,31.5975,36.1775,36.81,38.3375,32.29,34.91,34.9825,30.2425,33.0725,33.475,37.8475,36.13,34.2625,42.8425,42.1875,45.9175,45.2175,41.815,50.7075,47.705,51.4725
1170,41.8225,42.55,37.835,34.47,38.87,44.38,43.385,41.4425,46.7725,47.4475,40.3025,41.1275,44.065,46.4975,38.1725,47.0975,34.08,30.595,30.54,31.305,33.6575,33.14,32.6425,35.0875,43.78,42.9475,40.185,39.0675,27.8175,25.305,36.7625,37.53,42.3,42.9,49.7175,41.68,40.7525,38.905,40.3925,45.3675,92.95,80.3625,67.9325,77.3275,72.965,73.425,69.415,69.325,42.7675,48.6725,42.7075,45.2825,42.725,41.23,37.055,38.3625,46.585,40.905,32.115,36.0475,44.9725,42.84,46.6175,48.0375,54.4025,62.5125,54.215,53.295,48.595,41.39,52.425,47.89,54.415,57.5,56.0025,57.035,46.885,53.9575,46.18,53.0975,54.16,57.245,56.19,53.245,36.255,33.64,39.04,38.065,58.18,58.1375,58.935,54.9,47.1225,48.3525,54.12,48.865,33.66,35.9475,37.65,38.71,49.4575,55.495,51.0575,50.97,67.2275,71.9825,62.0075,63.4625,67.99,77.2475,74.72,76.0575,40.0775,37.7975,39.48,42.0875,35.6675,41.23,38.14,31.5725,36.2525,36.7725,38.305,32.38,34.9375,35.1475,30.3175,33.1025,33.46,37.8825,36.12,34.175,42.7225,42.105,45.86,45.09,41.8325,50.4425,47.675,51.335
1172,41.8225,42.55,37.835,34.47,38.87,44.38,43.385,41.4425,46.7725,47.4475,40.3025,41.1275,44.065,46.4975,38.1725,47.0975,34.08,30.595,30.54,31.305,33.6575,33.14,32.6425,35.0875,43.78,42.9475,40.185,39.0675,27.8175,25.305,36.7625,37.53,42.3,42.9,49.7175,41.68,40.7525,38.905,40.3925,45.3675,92.95,80.3625,67.9325,77.3275,72.965,73.425,69.415,69.325,42.7675,48.6725,42.7075,45.2825,42.725,41.23,37.055,38.3625,46.585,40.905,32.115,36.0475,44.9725,42.84,46.6175,48.0375,54.4025,62.5125,54.215,53.295,48.595,41.39,52.425,47.89,54.415,57.5,56.0025,57.035,46.885,53.9575,46.18,53.0975,54.16,57.245,56.19,53.245,36.255,33.64,39.04,38.065,58.18,58.1375,58.935,54.9,47.1225,48.3525,54.12,48.865,33.66,35.9475,37.65,38.71,49.4575,55.495,51.0575,50.97,67.2275,71.9825,62.0075,63.4625,67.99,77.2475,74.72,76.0575,40.0775,37.7975,39.48,42.0875,35.6675,41.23,38.14,31.5725,36.2525,36.7725,38.305,32.38,34.9375,35.1475,30.3175,33.1025,33.46,37.8825,36.12,34.175,42.7225,42.105,45.86,45.09,41.8325,50.4425,47.675,51.335
1174,41.78,42.5325,37.8675,34.4675,38.7625,44.2425,43.2625,41.345,46.69,47.375,40.2825,41.0775,43.9725,46.405,38.165,47.0425,34.1325,30.6425,30.615,31.435,33.5675,33.05,32.595,35.0275,43.7575,42.9225,40.24,39.18,27.81,25.275,36.72,37.485,42.295,42.875,49.645,41.645,40.6625,38.85,40.3025,45.2525,92.82,80.2525,67.91,77.2575,72.8675,73.32,69.3875,69.2425,42.685,48.565,42.6625,45.2375,42.705,41.1825,37.09,38.34,46.54,40.8475,32.1425,36.0475,44.9425,42.7975,46.69,48.11,54.325,62.57,54.2275,53.2525,48.5025,41.4725,52.4625,47.9125,54.415,57.4025,56.015,56.9675,46.8575,54.0475,46.2475,53.1125,54.11,57.2825,56.1025,53.1675,36.2,33.5625,39.035,37.9925,58.16,57.9425,58.9525,54.8775,47.05,48.31,54.215,48.795,33.66,35.8675,37.625,38.68,49.475,55.4825,51.0975,51.0425,67.1875,71.9475,62.0075,63.3975,67.82,77.16,74.6925,75.925,40.05,37.9,39.4825,42.1775,35.7625,41.2875,38.1125,31.6025,36.3825,36.7775,38.27,32.4375,35.01,35.3975,30.4725,33.2,33.4825,37.91,36.14,34.15,42.5975,42.0525,45.8975,44.975,41.995,50.3125,47.68,51.2225
1176,41.7525,42.5225,37.96,34.5175,38.6675,44.1175,43.2325,41.32,46.6175,47.31,40.3375,41.0925,43.8875,46.32,38.2125,47.07,34.19,30.6925,30.7425,31.5975,33.4825,32.965,32.6175,35.0325,43.7375,42.9025,40.355,39.3425,27.8375,25.33,36.6825,37.4475,42.3525,42.895,49.5825,41.615,40.66,38.855,40.2275,45.155,92.705,80.155,67.965,77.28,72.775,73.22,69.3975,69.2425,42.61,48.47,42.6875,45.27,42.69,41.14,37.1975,38.3675,46.4975,40.8,32.235,36.1225,45.0075,42.825,46.8125,48.2725,54.355,62.6125,54.365,53.355,48.5125,41.5325,52.57,48.02,54.5175,57.385,56.1225,57.0025,46.885,54.2025,46.35,53.2475,54.175,57.3575,56.1375,53.26,36.29,33.6125,39.18,38.055,58.1975,57.8075,58.9925,54.9475,47.0625,48.3625,54.33,48.825,33.7075,35.795,37.6525,38.76,49.5875,55.545,51.1725,51.1675,67.215,71.9025,62.025,63.3925,67.8175,77.0925,74.69,75.875,40.1,38.04,39.5775,42.3325,35.95,41.4125,38.2075,31.705,36.5325,36.7775,38.385,32.57,35.125,35.6175,30.7225,33.335,33.595,37.975,36.2775,34.24,42.495,42.01,45.9925,45.005,42.1375,50.245,47.7225,51.1975
1178,41.7425,42.53,37.9375,34.495,38.59,44.0175,43.11,41.1925,46.56,47.26,40.2775,41.0125,43.8175,46.25,38.175,46.9625,34.2575,30.7525,30.8,31.655,33.41,32.89,32.575,34.91,43.73,42.8925,40.3575,39.36,27.7575,25.2925,36.6575,37.42,42.2925,42.8075,49.5375,41.5925,40.5175,38.75,40.17,45.085,92.6075,80.075,67.885,77.185,72.69,73.13,69.295,69.085,42.5525,48.395,42.595,45.1575,42.685,41.1075,37.205,38.2825,46.4675,40.765,32.2375,36.08,44.995,42.9,46.86,48.2275,54.3025,62.6725,54.35,53.2625,48.445,41.59,52.525,47.9325,54.49,57.3175,56.095,56.8325,46.7725,54.2575,46.3625,53.185,54.1575,57.3575,56.05,53.2,36.22,33.74,39.145,37.92,58.1475,57.7175,58.905,54.7725,46.9925,48.3975,54.2275,48.56,33.7875,35.81,37.4675,38.58,49.575,55.5825,51.1325,51.03,67.0975,71.88,61.9,63.1825,67.6425,77.015,74.4675,75.685,40.1,38.14,39.5325,42.3,36.02,41.5,38.115,31.63,36.56,36.7575,38.2675,32.395,35.17,35.8475,30.825,33.2275,33.68,38.015,36.2,34,42.4175,41.8475,45.9525,44.7775,42.2275,50.11,47.615,50.855
1180,41.75,42.55,37.94,34.5325,38.5325,43.94,43.0225,41.1125,46.515,47.2225,40.2725,40.97,43.7575,46.19,38.1475,46.91,34.3325,30.8175,30.8925,31.7425,33.3425,32.8225,32.5775,34.8475,43.725,42.89,40.4075,39.4125,27.73,25.2675,36.6375,37.4025,42.295,42.7825,49.51,41.5825,40.4425,38.7,40.135,45.04,92.5275,80.0125,67.825,77.125,72.6125,73.05,69.2,68.975,42.5125,48.3375,42.5525,45.1075,42.685,41.0825,37.2125,38.24,46.45,40.7425,32.2675,36.1125,44.9425,43.0475,46.9075,48.2875,54.2275,62.85,54.435,53.195,48.4675,41.65,52.625,47.925,54.48,57.355,56.165,56.68,46.815,54.375,46.425,53.1875,54.1575,57.3975,56.1225,53.23,36.25,33.9275,39.24,37.8325,58.1375,57.7225,58.965,54.79,46.9825,48.5075,54.2525,48.485,33.885,35.96,37.3975,38.5175,49.64,55.6825,51.205,51.05,67.0375,71.93,61.87,63.015,67.535,77.005,74.3625,75.5575,40.115,38.2375,39.5875,42.365,36.11,41.7,38.145,31.71,36.6075,36.855,38.18,32.34,35.3075,36.0625,31,33.2425,33.8125,38.06,36.2775,33.7775,42.4175,41.825,46.0575,44.5375,42.4125,50.185,47.6,50.6375
1182,41.766,42.568,37.936,34.558,38.516,43.918,42.996,41.09,46.502,47.212,40.274,40.954,43.738,46.168,38.136,46.886,34.374,30.856,30.942,31.774,33.316,32.796,32.57,34.84,43.726,42.892,40.44,39.436,27.712,25.234,36.634,37.4,42.304,42.786,49.508,41.584,40.426,38.69,40.132,45.038,92.502,79.994,67.812,77.108,72.576,73.014,69.18,68.956,42.504,48.322,42.55,45.09,42.69,41.074,37.206,38.224,46.45,40.738,32.268,36.112,45.02,43.13,46.954,48.37,54.262,62.974,54.522,53.214,48.548,41.706,52.688,47.98,54.558,57.408,56.194,56.65,46.892,54.41,46.47,53.242,54.212,57.466,56.214,53.314,36.298,33.98,39.344,37.852,58.174,57.774,59.02,54.822,47.046,48.606,54.346,48.496,33.956,35.994,37.42,38.536,49.692,55.77,51.326,51.094,67.052,72.034,61.938,63.02,67.614,77.044,74.396,75.508,40.138,38.286,39.638,42.43,36.188,41.802,38.25,31.822,36.66,36.9,38.202,32.38,35.378,36.1,31.138,33.354,33.868,38.056,36.332,33.724,42.482,41.828,46.142,44.554,42.476,50.174,47.65,50.668
1184,41.775,42.58,37.9075,34.53,38.49,43.885,42.93,41.015,46.4825,47.195,40.24,40.8975,43.7125,46.14,38.08,46.8175,34.4125,30.89,30.9625,31.7725,33.285,32.765,32.555,34.785,43.725,42.8925,40.4375,39.4275,27.655,25.185,36.6275,37.395,42.2675,42.7475,49.4975,41.58,40.3675,38.625,40.12,45.0225,92.4675,79.9675,67.7725,77.0725,72.5375,72.975,69.1125,68.885,42.4875,48.2975,42.5025,45.0275,42.6925,41.0625,37.1875,38.1575,46.4425,40.73,32.25,36.0875,45.0275,43.195,46.945,48.365,54.2375,63.04,54.53,53.145,48.5425,41.7025,52.6725,47.935,54.565,57.4375,56.175,56.54,46.8925,54.4225,46.4475,53.2325,54.22,57.5,56.215,53.3125,36.33,34.065,39.3775,37.8125,58.1725,57.7975,59.01,54.7525,47.03,48.6575,54.32,48.4125,34.0025,36.05,37.3875,38.465,49.72,55.805,51.3125,51.055,66.9775,72.07,61.8875,62.94,67.6,77.0225,74.3225,75.3875,40.1475,38.3175,39.6325,42.3925,36.24,41.8825,38.26,31.83,36.6725,36.9275,38.135,32.3325,35.42,36.15,31.1825,33.355,33.935,38.0675,36.34,33.575,42.4975,41.8075,46.1625,44.4475,42.51,50.145,47.6425,50.5525
1186,41.815,42.6225,37.8325,34.49,38.465,43.8525,42.8,40.89,46.465,47.1825,40.145,40.7875,43.68,46.105,37.9875,46.7025,34.5,30.97,30.9825,31.775,33.235,32.715,32.4725,34.6925,43.735,42.9025,40.425,39.3725,27.5525,25.08,36.625,37.39,42.195,42.6725,49.505,41.5875,40.2525,38.5125,40.12,45.03,92.425,79.94,67.67,76.97,72.47,72.91,68.9975,68.76,42.48,48.275,42.4125,44.9025,42.71,41.0525,37.105,38.055,46.45,40.73,32.1825,36.0225,45.04,43.255,46.92,48.34,54.185,63.1675,54.545,53.025,48.5925,41.68,52.645,47.875,54.575,57.445,56.0975,56.3175,46.91,54.395,46.405,53.1625,54.2275,57.495,56.2425,53.3175,36.3125,34.11,39.435,37.695,58.1,57.7775,59.0025,54.6775,47.02,48.7275,54.3075,48.255,34.0725,36.0775,37.2925,38.3025,49.725,55.8475,51.38,50.955,66.9125,72.1875,61.8975,62.8,67.605,77.025,74.26,75.19,40.11,38.2925,39.565,42.3375,36.3025,41.98,38.2675,31.855,36.68,36.8975,38.0225,32.23,35.48,36.1725,31.2675,33.3975,33.9475,38.03,36.3025,33.3375,42.53,41.73,46.18,44.3125,42.5325,50.06,47.61,50.4125
1188,41.87,42.6725,38.005,34.6925,38.4525,43.8375,42.925,41.0375,46.46,47.1775,40.3025,40.935,43.6575,46.08,38.1375,46.8525,34.59,31.055,31.1775,31.9825,33.19,32.67,32.5725,34.8275,43.7475,42.9175,40.63,39.555,27.67,25.1625,36.625,37.3925,42.405,42.845,49.525,41.6025,40.42,38.675,40.135,45.0575,92.395,79.9275,67.7925,77.0675,72.4075,72.8475,69.1025,68.8925,42.4825,48.265,42.58,45.07,42.735,41.0475,37.255,38.215,46.465,40.74,32.33,36.1925,45.25,43.4375,47.1225,48.6425,54.36,63.4325,54.7525,53.245,48.83,41.8825,52.885,48.1575,54.78,57.6025,56.27,56.47,47.1475,54.5425,46.6075,53.36,54.41,57.6675,56.5375,53.595,36.4575,34.2,39.735,37.9025,58.24,57.905,59.195,54.9175,47.22,48.935,54.64,48.545,34.245,36.175,37.4775,38.575,49.895,56.0775,51.74,51.26,67.085,72.3575,62.17,62.99,67.8325,77.175,74.47,75.3075,40.27,38.48,39.765,42.625,36.535,42.2275,38.555,32.1725,36.8725,37.1025,38.25,32.47,35.69,36.315,31.5775,33.7425,34.0925,38.075,36.525,33.51,42.74,41.885,46.435,44.5275,42.7025,50.17,47.8075,50.6775
1190,41.9375,42.7375,38.095,34.7975,38.455,43.84,42.9725,41.1125,46.47,47.1825,40.3825,41.0075,43.65,46.07,38.22,46.91,34.6875,31.15,31.305,32.105,33.1525,32.6325,32.5725,34.8875,43.7725,42.94,40.745,39.6625,27.6975,25.1675,36.6325,37.4,42.5275,42.9275,49.5575,41.6225,40.51,38.7675,40.1625,45.1025,92.38,79.9275,67.8775,77.1125,72.3525,72.79,69.1425,68.9525,42.4975,48.27,42.6675,45.1675,42.77,41.0525,37.3225,38.3,46.495,40.76,32.39,36.26,45.4525,43.595,47.305,48.8575,54.5425,63.65,54.955,53.4125,49.0175,42.0675,53.0475,48.3175,54.9775,57.76,56.4175,56.6475,47.3075,54.6075,46.815,53.5,54.55,57.795,56.6975,53.8,36.5625,34.2575,39.96,37.9775,58.36,58,59.3575,55.0375,47.3875,49.1,54.9125,48.7475,34.425,36.245,37.6175,38.6975,50.0175,56.2575,52.0325,51.4525,67.2175,72.5425,62.3975,63.19,68.08,77.32,74.68,75.415,40.4325,38.64,39.935,42.8375,36.75,42.3675,38.7575,32.3475,37.025,37.2425,38.385,32.5725,35.88,36.4275,31.7975,34.0175,34.14,38.11,36.62,33.63,42.89,42,46.605,44.695,42.81,50.255,47.965,50.8925
1192,42.015,42.81,38.205,34.9075,38.465,43.855,43.0275,41.175,46.49,47.2,40.445,41.0875,43.65,46.07,38.305,46.97,34.79,31.2475,31.43,32.2325,33.12,32.6,32.57,34.925,43.8025,42.97,40.8525,39.745,27.7175,25.21,36.6425,37.4125,42.62,42.9875,49.6025,41.65,40.605,38.83,40.2,45.1625,92.375,79.9375,67.9225,77.1475,72.3025,72.74,69.1225,68.96,42.52,48.2875,42.7325,45.255,42.8125,41.0675,37.4125,38.38,46.53,40.79,32.465,36.3575,45.46,43.565,47.34,48.8425,54.5125,63.6475,54.9025,53.3575,49.02,42.0075,52.995,48.2425,54.93,57.7925,56.3875,56.61,47.2625,54.585,46.7675,53.425,54.56,57.74,56.71,53.795,36.5325,34.1975,40.0275,37.875,58.2875,57.935,59.3475,54.9975,47.3775,49.0775,54.8875,48.75,34.4725,36.1875,37.5875,38.6075,50.005,56.245,52.0425,51.4275,67.19,72.495,62.405,63.1675,68.125,77.29,74.71,75.42,40.3975,38.6075,39.88,42.835,36.79,42.4075,38.7525,32.2925,36.985,37.215,38.3,32.46,35.9375,36.3875,31.795,34.0775,34.0575,38.07,36.545,33.64,42.82,41.95,46.5275,44.6625,42.7575,50.215,47.9,50.885
1194,42.06,42.852,38.252,34.972,38.478,43.872,43.066,41.224,46.508,47.214,40.474,41.14,43.658,46.076,38.358,46.984,34.844,31.3,31.496,32.306,33.11,32.59,32.57,34.916,43.822,42.99,40.91,39.786,27.71,25.236,36.65,37.424,42.66,43.028,49.634,41.666,40.638,38.862,40.226,45.2,92.38,79.95,67.944,77.166,72.282,72.72,69.114,68.952,42.54,48.306,42.772,45.306,42.838,41.08,37.45,38.42,46.554,40.812,32.492,36.402,45.478,43.654,47.402,48.804,54.516,63.706,54.904,53.34,49.066,42.096,53.022,48.184,54.956,57.84,56.46,56.628,47.27,54.608,46.788,53.394,54.588,57.766,56.714,53.818,36.528,34.27,40.002,37.844,58.328,57.998,59.308,54.982,47.404,49.152,54.902,48.754,34.526,36.232,37.598,38.61,50.026,56.3,52.104,51.402,67.23,72.472,62.426,63.212,68.12,77.296,74.736,75.482,40.468,38.6,39.892,42.85,36.836,42.43,38.8,32.29,37,37.224,38.266,32.354,36.02,36.4,31.816,34.154,34.08,38.062,36.52,33.682,42.872,41.928,46.496,44.738,42.794,50.278,47.864,50.912
1196,42.1,42.89,38.335,35.06,38.485,43.8825,43.1275,41.2875,46.52,47.2225,40.54,41.21,43.66,46.0775,38.43,47.035,34.895,31.35,31.59,32.3875,33.095,32.575,32.595,34.95,43.8375,43.005,40.9925,39.8625,27.7425,25.27,36.655,37.4325,42.7475,43.095,49.6575,41.68,40.7175,38.9225,40.2475,45.2325,92.38,79.9575,67.9975,77.2025,72.2575,72.695,69.13,68.98,42.5525,48.3175,42.8375,45.385,42.86,41.0875,37.5225,38.4925,46.5725,40.8275,32.5525,36.475,45.525,43.6975,47.4625,48.8475,54.53,63.7525,54.92,53.3525,49.1,42.1425,53.045,48.18,54.99,57.8925,56.5075,56.66,47.285,54.6175,46.82,53.385,54.6275,57.7875,56.74,53.8525,36.525,34.285,40.065,37.8275,58.3325,58.0225,59.3275,54.99,47.4375,49.2025,54.945,48.7975,34.58,36.25,37.63,38.6125,50.0525,56.345,52.1725,51.45,67.2525,72.4625,62.47,63.2425,68.1625,77.3175,74.775,75.5225,40.5075,38.635,39.915,42.9,36.89,42.485,38.8425,32.2975,37.0225,37.2675,38.26,32.325,36.0925,36.4225,31.86,34.2225,34.0725,38.0575,36.51,33.7075,42.885,41.9475,46.505,44.7625,42.8225,50.3,47.8725,50.9425
1198,42.1925,42.9775,38.365,35.1275,38.51,43.9175,43.145,41.3275,46.56,47.255,40.5475,41.2475,43.6775,46.0925,38.46,47.02,35.005,31.4575,31.69,32.4825,33.0775,32.5575,32.575,34.935,43.8775,43.045,41.0575,39.9075,27.73,25.28,36.6725,37.4575,42.7725,43.12,49.7225,41.7175,40.75,38.9475,40.2975,45.3125,92.3975,79.985,67.98,77.1675,72.215,72.655,69.0175,68.89,42.5925,48.3575,42.8675,45.435,42.9125,41.1175,37.525,38.525,46.6225,40.87,32.5625,36.53,45.4175,43.74,47.4075,48.6775,54.3875,63.785,54.8275,53.155,49.065,42.0975,52.97,47.9075,54.885,57.8925,56.4725,56.565,47.2375,54.5225,46.7175,53.245,54.5325,57.6975,56.645,53.7525,36.455,34.275,39.95,37.64,58.3025,58.01,59.1975,54.8425,47.37,49.185,54.86,48.6825,34.545,36.2675,37.525,38.4625,49.97,56.2875,52.0925,51.275,67.23,72.3875,62.3975,63.1825,68.0825,77.245,74.755,75.4875,40.4525,38.4875,39.8525,42.8125,36.85,42.44,38.7925,32.1975,36.9125,37.155,38.0625,32.0825,36.16,36.3225,31.7975,34.27,33.9625,37.935,36.37,33.64,42.8175,41.8325,46.365,44.695,42.745,50.325,47.7025,50.935
1200,42.2875,43.065,38.4725,35.2525,38.5375,43.9575,43.2375,41.415,46.6025,47.29,40.6075,41.3425,43.6975,46.11,38.5325,47.055,35.1125,31.565,31.87,32.635,33.065,32.545,32.6475,34.98,43.9175,43.085,41.2075,40.005,27.7875,25.3525,36.6875,37.4825,42.8425,43.2225,49.7925,41.755,40.855,39.01,40.3475,45.395,92.4225,80.0175,67.9675,77.155,72.1725,72.6175,68.9075,68.8225,42.635,48.405,42.965,45.535,42.97,41.15,37.61,38.595,46.6725,40.9175,32.64,36.6375,45.24,43.6575,47.2,48.3625,54.1475,63.6575,54.5725,52.7925,48.895,41.95,52.715,47.53,54.675,57.7775,56.305,56.29,47.0425,54.31,46.43,52.9925,54.345,57.54,56.4825,53.515,36.3125,34.1675,39.7375,37.3825,58.135,57.9175,58.9225,54.555,47.185,49.0975,54.6025,48.4175,34.39,36.185,37.32,38.22,49.7825,56.1325,51.8275,50.9675,67.0725,72.2025,62.21,62.9525,67.92,77.0725,74.5825,75.2975,40.2975,38.2375,39.65,42.54,36.7325,42.335,38.6525,31.9875,36.695,36.9575,37.8,31.765,36.135,36.1025,31.6575,34.2675,33.8325,37.7375,36.1725,33.455,42.6425,41.6175,46.0875,44.5925,42.54,50.1825,47.4225,50.79
1202,42.3725,43.1425,38.5475,35.315,38.555,43.99,43.2975,41.47,46.635,47.3125,40.6375,41.42,43.7075,46.1175,38.5775,47.0825,35.2075,31.66,31.985,32.7675,33.045,32.525,32.68,35.005,43.945,43.1125,41.325,40.0875,27.8375,25.3775,36.7,37.5025,42.8925,43.3125,49.8575,41.7875,40.935,39.0475,40.3925,45.4725,92.4475,80.0425,67.9575,77.165,72.12,72.5675,68.8275,68.745,42.6675,48.44,43.05,45.615,43.0175,41.17,37.615,38.645,46.7175,40.955,32.68,36.71,45.145,43.7575,47.1625,48.235,54.0175,63.6875,54.4925,52.57,48.825,41.97,52.6275,47.3175,54.585,57.8025,56.245,56.1675,47.005,54.1775,46.375,52.85,54.275,57.5,56.4325,53.4625,36.24,34.14,39.5675,37.3725,58.16,57.975,58.7725,54.41,47.1925,49.155,54.5825,48.3325,34.36,36.255,37.3125,38.17,49.7025,56.0825,51.7775,50.82,67.065,72.19,62.17,62.9375,67.835,77.02,74.49,75.2375,40.345,38.175,39.675,42.38,36.725,42.2825,38.65,31.91,36.6425,36.945,37.65,31.6075,36.2225,36.075,31.615,34.34,33.8225,37.64,36.11,33.36,42.6575,41.6075,45.99,44.6625,42.49,50.18,47.38,50.785
